name,status,idx,group,country,link
BRM-1K,captured,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/ZnMyg04W/6669.jpg 
BRDM-2,abandoned,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/TYfDBCPr/577.png
BRDM-2,abandoned,2,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/zGQd8V3S/4437.png
BRDM-2,abandoned,3,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/KYF1K5KZ/5547.png
BRDM-2,abandoned,4,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/x1Pz37Vk/5577.png
BRDM-2,abandoned,5,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/x1q26JWK/443o.png
BRDM-2,abandoned,6,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/7Pg0LbtM/553.png
BRDM-2,abandoned,7,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/DZ1JmY6y/4436.png
BRDM-2,abandoned,8,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/cLp0yYYV/795.png
9P148 Konkurs ATGM carrier,destroyed,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/8cpL1BtZ/k2.png
9P148 Konkurs ATGM carrier,destroyed,2,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/JncbVdcy/k1.png
MT-LBu,abandoned,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/D00sLq8C/Screenshot-8261.png 
MT-LB Ambulance,abandoned,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/3Jv5s5tq/468.png 
BSEM-4K,destroyed,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png
MT-LBu,abandoned,1,Armoured Fighting Vehicles,UKR,https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png
BMP-1,destroyed,1,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/7hc1JGgw/558.jpg
BMP-1,destroyed,2,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/V6Xg1gbX/886.png
BMP-1,destroyed,3,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/W4X6yy25/443689.png
BMP-1,abandoned,4,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png
BMP-1,abandoned,5,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png
BMP-1,abandoned,6,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png
BMP-1,abandoned,7,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/TYfDBCPr/577.png
BMP-2,abandoned,1,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/xT3v6qKT/4470.png 
BTR-4,destroyed,1,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/W42RL0Ld/5554.png
BTR-4,destroyed,2,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/bYFbd2PW/6658.png
BTR-4,destroyed,3,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/LXydxZVY/Screenshot-8305.png
BTR-4,abandoned,4,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/mkdGX6cb/447.png
BTR-4,captured,5,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/tCP3NpHR/c1.png
BTR-4,captured,6,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/htB9C6SL/c2.png
BTR-3,destroyed,1,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/Cx33pLj5/4482.png
BTR-3,captured,2,Infantry Fighting Vehicles,UKR,https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png 
BTR-70,captured,1,Armoured Personnel Carriers,UKR,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png
BTR-70,abandoned,2,Armoured Personnel Carriers,UKR,https://i.postimg.cc/RCWcTD3F/579.png
Unknown BTR,abandoned,1,Armoured Personnel Carriers,UKR,https://i.postimg.cc/524HCBT8/b1.png
HMMWV,destroyed,1,Infantry Mobility Vehicles,UKR,https://i.postimg.cc/bY3x4Pp9/4478.png
Varta,captured,1,Infantry Mobility Vehicles,UKR,https://i.postimg.cc/rmJCSVgp/g1.png
Varta,captured,2,Infantry Mobility Vehicles,UKR,https://i.postimg.cc/MpqsfLzt/66590.png
Varta,captured,3,Infantry Mobility Vehicles,UKR,https://i.postimg.cc/442p3Kn8/443.png
Kozak-2,destroyed,1,Infantry Mobility Vehicles,UKR,https://i.postimg.cc/L6pqJk7y/58.png
MBT LAW 'NLAW',captured,1,Anti-tank Guided Missiles,UKR,https://twitter.com/Caucasuswar/status/1497165090835083293
MBT LAW 'NLAW',captured,2,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
MBT LAW 'NLAW',captured,3,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
MBT LAW 'NLAW',captured,4,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
MBT LAW 'NLAW',captured,5,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
MBT LAW 'NLAW',captured,6,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
MBT LAW 'NLAW',captured,7,Anti-tank Guided Missiles,UKR,https://i.postimg.cc/RCdVxFvX/772.png
9K310 Igla-1,captured,1,Man-Portable Air Defence Systems,UKR,https://postlmg.cc/PNLkmdpw
9K310 Igla-1,captured,2,Man-Portable Air Defence Systems,UKR,https://postlmg.cc/PNLkmdpw
152mm 2A65 Msta-B howitzer,abandoned,1,Towed Artillery,UKR,https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png
152mm 2A65 Msta-B howitzer,abandoned,2,Towed Artillery,UKR,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
122mm 2S1 Gvozdika,abandoned,1,Self-Propelled Artillery,UKR,https://i.postimg.cc/MKTfGGmK/334.png
122mm 2S1 Gvozdika,captured,2,Self-Propelled Artillery,UKR,https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png
122mm 2S1 Gvozdika,captured,3,Self-Propelled Artillery,UKR,https://postimg.cc/dh3pzgQm
5P85D (launcher for S-300PS),destroyed,1,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/50rg9crH/4488.png
9K33 Osa,destroyed,1,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/wM1d9gZR/b8.png
9K33 Osa,destroyed,2,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/ncjkcdJN/589.png
9K33 Osa,destroyed,3,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/9F6xPsMT/5547.png
9K35 Strela-10,destroyed,1,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/XqQbB43w/4436.png 
Buk-M1,destroyed,1,Surface-To-Air Missile Systems,UKR,https://i.postimg.cc/65Hjk0rQ/5542.png
P-14 'Tall King',damaged,1,Radars,UKR,https://i.postimg.cc/rpWmrPLb/57.png
P-35/37 'Bar Lock',destroyed,1,Radars,UKR,https://i.postimg.cc/WpShQwBk/5547.png
PRV-13 'Odd Pair',destroyed,1,Radars,UKR,https://i.postimg.cc/pXwx79Lj/557.png
1L22 'Parol',destroyed,1,Radars,UKR,https://i.postimg.cc/SRjk0C96/6659.png
1L22 'Parol',damaged,2,Radars,UKR,https://postimg.cc/9Dcvz02c
Su-27 fighter aircraft,destroyed,1,Aircraft,UKR,https://i.postimg.cc/XYtMphyC/5h.png
Su-27 fighter aircraft,destroyed,2,Aircraft,UKR,https://i.postimg.cc/bN1TbkjC/46.png
Su-25 attack aircraft,destroyed,1,Aircraft,UKR,https://i.postimg.cc/YC63jp5h/p1.png
Su-25 attack aircraft,destroyed,2,Aircraft,UKR,https://i.postimg.cc/zfqkgsNp/p2.png
An-26 transport aircraft,destroyed,1,Aircraft,UKR,https://i.postimg.cc/rmdB2PLQ/489.png
KrAZ-6322,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png
KrAZ-6322,captured,2,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/0zzW9YYS
KrAZ-6322,captured,3,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/G9jSKh34
KrAZ-6322,captured,4,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/v4CPT4hN
KrAZ-6322,captured,5,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/dLpRmzC7
KrAZ-6322,captured,6,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/jC9nGySm
GAZ-66,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/PP20VdH5
GAZ-66,destroyed,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/hjdXLc6L/4f.png
GAZ-66,damaged,3,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/gjhmvGsF/g3.png
GAZ-66,abandoned,4,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/YC0mqTkH/58.png
GAZ-66,abandoned,5,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
GAZ-66,abandoned,6,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/qvyKsBvd/Screenshot-8260.png
GAZ-66,captured,7,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png
GAZ-66,captured,8,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png
GAZ-66,captured,9,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png
ZiL-131,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/t4mkVgHr/36.png
ZiL-131,destroyed,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/kgPHnGM8/j8.png
ZiL-131,destroyed,3,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/yxvN7tc3/69.png
ZiL-131,abandoned,4,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png
Ural-375D,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png
Ural-375D,captured,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png
Ural-4320,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://postimg.cc/yJNnspb7
Ural-4320,captured,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/2SHMm16F/456.png
KamAZ,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png
MAZ-537,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/25RJZzWf/Screenshot-8076.png
MAZ,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/nL8S357x/6h.png
MAZ,destroyed,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/26dvvmgq/t12.png
MAZ,destroyed,3,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/g25vbgv0/t11.png
MAZ,damaged,4,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/9fRbHBdp/f3.png
MAZ,abandoned,5,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png
UAZ-469,captured,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/tgpMs65F/Screenshot-8026.png
Unknown truck,destroyed,1,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/vBdfY7td/Screenshot-8019.png
Unknown truck,destroyed,2,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png
Unknown truck,destroyed,3,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/jScSwHTb/Screenshot-8020.png
Unknown truck,abandoned,4,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/28tzT4wY/54.png
Unknown truck,abandoned,5,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/28tzT4wY/54.png
Unknown truck,captured,6,"Trucks, Vehicles and Jeeps",UKR,https://i.postimg.cc/JnP8Cxr0/Screenshot-8249.png
